id,gid,x,y,v_x,v_y,radius,time
3,0,6.463722,-1.182513,-0.246739,-0.589022,0.200000,0.600000
4,0,8.617490,0.833107,-0.774454,-0.217884,0.200000,0.600000
5,0,5.086710,-0.101012,0.303983,-1.407921,0.200000,0.600000
6,0,13.064025,-0.967721,-0.825430,0.860296,0.200000,0.600000
7,0,10.429982,-0.370367,-1.078176,-0.247651,0.200000,0.600000
8,0,12.613944,-0.351826,-0.495531,0.595562,0.200000,0.600000
9,0,7.635156,-0.207528,-1.400753,-0.036441,0.200000,0.600000
10,0,6.394705,0.667563,-1.087379,0.582824,0.200000,0.600000
11,0,14.475439,-0.539277,-0.783447,0.115216,0.200000,0.600000
12,0,12.939440,0.620530,-1.708848,0.822956,0.200000,0.600000
13,0,8.132822,0.223223,-0.843126,-0.302993,0.200000,0.600000
14,0,6.465082,-0.345559,-0.582930,-0.492631,0.200000,0.600000
15,0,13.203891,1.292835,-0.818705,0.171307,0.200000,0.600000
16,0,5.693350,-0.033304,-1.557715,-0.090511,0.200000,0.600000
17,0,6.612282,1.192326,0.584780,0.081439,0.200000,0.600000
18,0,8.870219,-0.453502,-1.034458,-0.697928,0.200000,0.600000
19,0,6.888267,-1.557594,-1.372188,-0.895662,0.200000,0.600000
20,1,7.192271,7.362347,0.242832,-1.274955,0.200000,0.600000
21,1,8.196332,-4.634632,-0.496418,-1.328585,0.200000,0.600000
22,1,6.918316,2.147017,-0.102213,-0.520529,0.200000,0.600000
23,1,9.086825,-3.703699,-0.057070,-0.783553,0.200000,0.600000
24,1,5.341754,4.861967,0.716889,-1.331051,0.200000,0.600000
25,1,8.468865,-2.520668,-0.398794,-1.065476,0.200000,0.600000
26,1,7.009682,5.980418,-0.110108,-1.165871,0.200000,0.600000
27,1,4.806777,0.846630,-0.582540,-1.201379,0.200000,0.600000
28,1,4.216799,2.495450,-0.898591,-1.130672,0.200000,0.600000
29,1,4.513096,-0.036180,-0.110725,-1.282548,0.200000,0.600000
30,1,7.680252,3.030974,0.995418,-0.843282,0.200000,0.600000
31,1,7.141219,-5.266649,-0.052745,-1.570896,0.200000,0.600000
32,1,5.338032,2.056468,-0.862586,-0.092733,0.200000,0.600000
33,1,7.780056,4.738802,-0.946068,-1.110841,0.200000,0.600000
34,1,4.780556,6.050954,-1.061102,-1.041598,0.200000,0.600000
35,1,9.224458,3.360791,-0.026950,-0.528315,0.200000,0.600000
36,1,6.093018,3.960951,-0.157781,-0.748200,0.200000,0.600000
37,1,8.481618,3.343125,-0.531637,-0.273407,0.200000,0.600000
38,1,8.971029,4.526510,0.007875,-0.655754,0.200000,0.600000
39,1,6.784055,8.467717,-0.121761,-1.479988,0.200000,0.600000
0,0,9.392697,0.348259,-0.999543,-0.221088,0.200000,0.700000
1,0,11.831397,0.625533,-1.538992,0.161670,0.200000,0.700000
2,0,6.862035,0.113136,-1.763662,-0.000604,0.200000,0.700000
3,0,6.419213,-1.216991,-0.445088,-0.344776,0.200000,0.700000
4,0,8.487724,0.836450,-1.297662,0.033423,0.200000,0.700000
5,0,5.087027,-0.257216,0.003173,-1.562041,0.200000,0.700000
6,0,12.952526,-0.938943,-1.114981,0.287774,0.200000,0.700000
7,0,10.266199,-0.363485,-1.637830,0.068826,0.200000,0.700000
8,0,12.479600,-0.355068,-1.343444,-0.032417,0.200000,0.700000
9,0,7.490257,-0.232078,-1.448991,-0.245501,0.200000,0.700000
10,0,6.260962,0.663716,-1.337427,-0.038472,0.200000,0.700000
11,0,14.383484,-0.584190,-0.919551,-0.449129,0.200000,0.700000
12,0,12.744145,0.647364,-1.952950,0.268345,0.200000,0.700000
13,0,8.013205,0.230234,-1.196171,0.070110,0.200000,0.700000
14,0,6.407297,-0.428009,-0.577848,-0.824505,0.200000,0.700000
15,0,13.101481,1.345480,-1.024099,0.526449,0.200000,0.700000
16,0,5.574829,0.005049,-1.185217,0.383529,0.200000,0.700000
17,0,6.638504,1.136249,0.262217,-0.560769,0.200000,0.700000
18,0,8.779062,-0.463363,-0.911569,-0.098609,0.200000,0.700000
19,0,6.792842,-1.672185,-0.954251,-1.145907,0.200000,0.700000
20,1,7.191504,7.227258,-0.007674,-1.350891,0.200000,0.700000
21,1,8.185334,-4.751850,-0.109977,-1.172183,0.200000,0.700000
22,1,7.071688,2.079159,1.533722,-0.678576,0.200000,0.700000
23,1,9.111575,-3.852903,0.247506,-1.492044,0.200000,0.700000
24,1,5.313773,4.692495,-0.279816,-1.694721,0.200000,0.700000
25,1,8.384762,-2.606784,-0.841035,-0.861153,0.200000,0.700000
26,1,7.019342,5.887423,0.096604,-0.929948,0.200000,0.700000
27,1,4.825302,0.757736,0.185255,-0.888946,0.200000,0.700000
28,1,4.217391,2.381311,0.005916,-1.141383,0.200000,0.700000
29,1,4.469024,-0.216733,-0.440719,-1.805530,0.200000,0.700000
30,1,7.768437,2.917593,0.881848,-1.133806,0.200000,0.700000
31,1,7.046178,-5.441886,-0.950408,-1.752373,0.200000,0.700000
32,1,5.275176,1.881125,-0.628560,-1.753430,0.200000,0.700000
33,1,7.738367,4.612472,-0.416892,-1.263302,0.200000,0.700000
34,1,4.678960,5.942633,-1.015966,-1.083209,0.200000,0.700000
35,1,9.279399,3.198968,0.549401,-1.618233,0.200000,0.700000
36,1,6.086293,3.860283,-0.067248,-1.006681,0.200000,0.700000
37,1,8.459609,3.377996,-0.220091,0.348710,0.200000,0.700000
38,1,8.938154,4.432192,-0.328748,-0.943182,0.200000,0.700000
39,1,6.779004,8.384392,-0.050512,-0.833257,0.200000,0.700000
0,0,9.389323,0.485444,-0.033734,1.371854,0.200000,0.800000
1,0,11.702909,0.558449,-1.284879,-0.670842,0.200000,0.800000
2,0,6.753824,0.108394,-1.082113,-0.047419,0.200000,0.800000
3,0,6.354512,-1.295323,-0.647010,-0.783323,0.200000,0.800000
4,0,8.372273,0.871764,-1.154503,0.353140,0.200000,0.800000
5,0,4.997307,-0.295401,-0.897203,-0.381855,0.200000,0.800000
6,0,12.836316,-0.955234,-1.162107,-0.162909,0.200000,0.800000
7,0,10.169474,-0.349951,-0.967246,0.135336,0.200000,0.800000
8,0,12.343700,-0.383692,-1.358998,-0.286239,0.200000,0.800000
9,0,7.354662,-0.189070,-1.355945,0.430073,0.200000,0.800000
10,0,6.165750,0.681257,-0.952114,0.175415,0.200000,0.800000
11,0,14.269519,-0.608034,-1.139645,-0.238440,0.200000,0.800000
12,0,12.563855,0.706654,-1.802902,0.592902,0.200000,0.800000
13,0,7.909715,0.183912,-1.034901,-0.463215,0.200000,0.800000
14,0,6.364529,-0.492307,-0.427677,-0.642978,0.200000,0.800000
15,0,12.968827,1.384299,-1.326534,0.388187,0.200000,0.800000
16,0,5.406488,-0.061623,-1.683411,-0.666718,0.200000,0.800000
17,0,6.575726,1.086027,-0.627785,-0.502224,0.200000,0.800000
18,0,8.635011,-0.455048,-1.440513,0.083150,0.200000,0.800000
19,0,6.726517,-1.797830,-0.663254,-1.256450,0.200000,0.800000
20,1,7.155093,7.146076,-0.364110,-0.811818,0.200000,0.800000
21,1,8.207716,-4.905554,0.223818,-1.537041,0.200000,0.800000
22,1,7.229710,1.971507,1.580220,-1.076525,0.200000,0.800000
23,1,9.064722,-3.981400,-0.468530,-1.284974,0.200000,0.800000
24,1,5.316365,4.623551,0.025921,-0.689440,0.200000,0.800000
25,1,8.342442,-2.690696,-0.423197,-0.839119,0.200000,0.800000
26,1,7.109666,5.805339,0.903232,-0.820835,0.200000,0.800000
27,1,4.772830,0.571592,-0.524720,-1.861439,0.200000,0.800000
28,1,4.229637,2.259656,0.122462,-1.216554,0.200000,0.800000
29,1,4.330865,-0.335416,-1.381597,-1.186832,0.200000,0.800000
30,1,7.807148,2.873876,0.387112,-0.437168,0.200000,0.800000
31,1,6.994272,-5.584561,-0.519059,-1.426754,0.200000,0.800000
32,1,5.140168,1.740735,-1.350076,-1.403899,0.200000,0.800000
33,1,7.681308,4.469773,-0.570588,-1.426987,0.200000,0.800000
34,1,4.666282,5.818160,-0.126780,-1.244729,0.200000,0.800000
35,1,9.259873,3.001747,-0.195251,-1.972210,0.200000,0.800000
36,1,6.104237,3.817358,0.179438,-0.429257,0.200000,0.800000
37,1,8.423056,3.421955,-0.365525,0.439588,0.200000,0.800000
