id,gid,x,y,v_x,v_y,radius,time
2,2,-0.137187,2.822220,-0.092573,-0.017879,0.500000,4.900000
3,3,-1.113481,0.294055,0.404600,-1.682684,0.500000,4.900000
4,4,-2.816145,-0.154210,1.420526,-0.092132,0.500000,4.900000
5,5,-2.052525,-1.707539,-0.130169,0.433437,0.500000,4.900000
6,6,0.582916,-1.036064,0.091472,1.449777,0.500000,4.900000
7,7,1.824150,-1.991281,-0.412964,0.931066,0.500000,4.900000
0,0,0.860335,0.652092,-1.632953,0.341120,0.500000,5.000000
1,1,2.624820,1.773444,-0.038790,-0.696434,0.500000,5.000000
2,2,-0.154855,2.796073,-0.176685,-0.261466,0.500000,5.000000
3,3,-1.070322,0.123331,0.431595,-1.707242,0.500000,5.000000
4,4,-2.702025,-0.158511,1.141201,-0.043011,0.500000,5.000000
5,5,-2.055429,-1.654044,-0.029038,0.534947,0.500000,5.000000
6,6,0.588237,-0.905973,0.053217,1.300908,0.500000,5.000000
7,7,1.763590,-1.926938,-0.605599,0.643432,0.500000,5.000000
0,0,0.693803,0.673053,-1.665317,0.209606,0.500000,5.100000
1,1,2.576217,1.683739,-0.486025,-0.897051,0.500000,5.100000
2,2,-0.160982,2.796347,-0.061264,0.002733,0.500000,5.100000
3,3,-1.021756,-0.033275,0.485658,-1.566055,0.500000,5.100000
4,4,-2.576964,-0.152029,1.250609,0.064820,0.500000,5.100000
5,5,-2.098728,-1.596285,-0.432991,0.577592,0.500000,5.100000
6,6,0.585913,-0.762517,-0.023245,1.434563,0.500000,5.100000
7,7,1.704232,-1.911890,-0.593579,0.150477,0.500000,5.100000
0,0,0.566977,0.733044,-1.268266,0.599907,0.500000,5.200000
1,1,2.540559,1.610176,-0.356580,-0.735634,0.500000,5.200000
2,2,-0.179684,2.787345,-0.187017,-0.090017,0.500000,5.200000
3,3,-0.962493,-0.190242,0.592628,-1.569677,0.500000,5.200000
4,4,-2.480375,-0.156082,0.965894,-0.040535,0.500000,5.200000
5,5,-2.096688,-1.541860,0.020393,0.544247,0.500000,5.200000
6,6,0.592701,-0.612633,0.067881,1.498834,0.500000,5.200000
7,7,1.629941,-1.872658,-0.742912,0.392319,0.500000,5.200000
0,0,0.440366,0.768502,-1.266103,0.354586,0.500000,5.300000
1,1,2.480003,1.536188,-0.605565,-0.739874,0.500000,5.300000
2,2,-0.189051,2.776381,-0.093676,-0.109642,0.500000,5.300000
3,3,-0.917673,-0.350603,0.448206,-1.603611,0.500000,5.300000
4,4,-2.342191,-0.130112,1.381844,0.259703,0.500000,5.300000
5,5,-2.116420,-1.490709,-0.197316,0.511511,0.500000,5.300000
6,6,0.620099,-0.458600,0.273982,1.540329,0.500000,5.300000
7,7,1.572177,-1.853071,-0.577640,0.195875,0.500000,5.300000
0,0,0.337845,0.810319,-1.025213,0.418167,0.500000,5.400000
1,1,2.432947,1.465583,-0.470556,-0.706057,0.500000,5.400000
2,2,-0.193997,2.736568,-0.049459,-0.398125,0.500000,5.400000
3,3,-0.882553,-0.453785,0.351196,-1.031821,0.500000,5.400000
4,4,-2.212408,-0.125859,1.297822,0.042528,0.500000,5.400000
5,5,-2.113186,-1.436976,0.032343,0.537330,0.500000,5.400000
6,6,0.644850,-0.303885,0.247509,1.547158,0.500000,5.400000
7,7,1.497830,-1.830385,-0.743471,0.226858,0.500000,5.400000
0,0,0.224701,0.832740,-1.131443,0.224207,0.500000,5.500000
1,1,2.407184,1.372276,-0.257631,-0.933063,0.500000,5.500000
2,2,-0.225218,2.708354,-0.312213,-0.282140,0.500000,5.500000
3,3,-0.848438,-0.567701,0.341146,-1.139154,0.500000,5.500000
4,4,-2.142708,-0.118586,0.697001,0.072736,0.500000,5.500000
5,5,-2.126455,-1.400173,-0.132696,0.368026,0.500000,5.500000
6,6,0.663064,-0.166508,0.182140,1.373765,0.500000,5.500000
7,7,1.449921,-1.820697,-0.479089,0.096875,0.500000,5.500000
0,0,0.093462,0.876991,-1.312392,0.442512,0.500000,5.600000
1,1,2.369452,1.301921,-0.377324,-0.703559,0.500000,5.600000
2,2,-0.217276,2.683228,0.079419,-0.251265,0.500000,5.600000
3,3,-0.805661,-0.699877,0.427774,-1.321758,0.500000,5.600000
4,4,-2.048585,-0.115339,0.941236,0.032468,0.500000,5.600000
5,5,-2.110709,-1.358054,0.157461,0.421197,0.500000,5.600000
6,6,0.684093,-0.049140,0.210284,1.173678,0.500000,5.600000
7,7,1.375087,-1.789323,-0.748338,0.313742,0.500000,5.600000
0,0,-0.037935,0.898925,-1.313963,0.219339,0.500000,5.700000
1,1,2.324898,1.175239,-0.445535,-1.266816,0.500000,5.700000
2,2,-0.225481,2.667713,-0.082049,-0.155153,0.500000,5.700000
3,3,-0.769643,-0.808190,0.360175,-1.083138,0.500000,5.700000
4,4,-1.956979,-0.099062,0.916053,0.162764,0.500000,5.700000
5,5,-2.112533,-1.300772,-0.018237,0.572819,0.500000,5.700000
6,6,0.709255,0.050084,0.251623,0.992247,0.500000,5.700000
7,7,1.327105,-1.770616,-0.479816,0.187076,0.500000,5.700000
0,0,-0.175875,0.932928,-1.379405,0.340034,0.500000,5.800000
1,1,2.289885,1.070657,-0.350137,-1.045819,0.500000,5.800000
2,2,-0.217344,2.654186,0.081371,-0.135263,0.500000,5.800000
3,3,-0.730217,-0.907723,0.394260,-0.995330,0.500000,5.800000
4,4,-1.801777,-0.085086,1.552019,0.139764,0.500000,5.800000
5,5,-2.154268,-1.285701,-0.417347,0.150707,0.500000,5.800000
6,6,0.714449,0.148747,0.051945,0.986627,0.500000,5.800000
7,7,1.260601,-1.690572,-0.665046,0.800440,0.500000,5.800000
0,0,-0.337423,0.948961,-1.615480,0.160326,0.500000,5.900000
1,1,2.271967,0.982289,-0.179172,-0.883682,0.500000,5.900000
2,2,-0.222465,2.634181,-0.051205,-0.200049,0.500000,5.900000
3,3,-0.681084,-1.053730,0.491333,-1.460062,0.500000,5.900000
4,4,-1.770124,-0.107939,0.316534,-0.228530,0.500000,5.900000
5,5,-2.140817,-1.256039,0.134509,0.296619,0.500000,5.900000
6,6,0.732051,0.324095,0.176013,1.753477,0.500000,5.900000
7,7,1.197184,-1.659579,-0.634162,0.309928,0.500000,5.900000
0,0,-0.484120,0.946976,-1.466966,-0.019849,0.500000,6.000000
1,1,2.250973,0.879441,-0.209943,-1.028479,0.500000,6.000000
2,2,-0.219122,2.602841,0.033425,-0.313400,0.500000,6.000000
3,3,-0.641014,-1.208955,0.400706,-1.552259,0.500000,6.000000
4,4,-1.659386,-0.082785,1.107378,0.251541,0.500000,6.000000
5,5,-2.115182,-1.271622,0.256350,-0.155825,0.500000,6.000000
6,6,0.773615,0.506104,0.415638,1.820093,0.500000,6.000000
7,7,1.171343,-1.611331,-0.258416,0.482484,0.500000,6.000000
0,0,-0.591395,0.979656,-1.072750,0.326799,0.500000,6.100000
1,1,2.225731,0.770276,-0.252417,-1.091654,0.500000,6.100000
2,2,-0.246469,2.522970,-0.273463,-0.798712,0.500000,6.100000
3,3,-0.575601,-1.319013,0.654122,-1.100580,0.500000,6.100000
4,4,-1.569525,-0.086427,0.898617,-0.036419,0.500000,6.100000
5,5,-2.090564,-1.279420,0.246176,-0.077985,0.500000,6.100000
6,6,0.781326,0.658734,0.077115,1.526294,0.500000,6.100000
7,7,1.101947,-1.559319,-0.693952,0.520119,0.500000,6.100000
0,0,-0.710396,0.971593,-1.190008,-0.080624,0.500000,6.200000
1,1,2.149742,0.675853,-0.759895,-0.944228,0.500000,6.200000
2,2,-0.278124,2.432074,-0.316556,-0.908956,0.500000,6.200000
3,3,-0.503845,-1.456496,0.717568,-1.374828,0.500000,6.200000
4,4,-1.460177,-0.044571,1.093477,0.418554,0.500000,6.200000
5,5,-2.002790,-1.296128,0.877739,-0.167075,0.500000,6.200000
6,6,0.768676,0.787117,-0.126506,1.283831,0.500000,6.200000
7,7,1.043673,-1.537840,-0.582741,0.214788,0.500000,6.200000
0,0,-0.854384,1.027362,-1.439888,0.557688,0.500000,6.300000
1,1,2.089508,0.605468,-0.602338,-0.703852,0.500000,6.300000
2,2,-0.333740,2.322137,-0.556159,-1.099372,0.500000,6.300000
3,3,-0.447244,-1.603209,0.566002,-1.467128,0.500000,6.300000
4,4,-1.341134,-0.058221,1.190424,-0.136492,0.500000,6.300000
5,5,-1.877037,-1.367177,1.257532,-0.710489,0.500000,6.300000
6,6,0.738589,0.926069,-0.300867,1.389528,0.500000,6.300000
7,7,0.957701,-1.475783,-0.859725,0.620567,0.500000,6.300000
0,0,-0.997209,1.068127,-1.428247,0.407649,0.500000,6.400000
1,1,2.038003,0.492319,-0.515053,-1.131485,0.500000,6.400000
2,2,-0.381387,2.201901,-0.476474,-1.202360,0.500000,6.400000
3,3,-0.393779,-1.741850,0.534657,-1.386412,0.500000,6.400000
4,4,-1.188911,-0.014680,1.522238,0.435403,0.500000,6.400000
5,5,-1.733333,-1.450749,1.437037,-0.835725,0.500000,6.400000
6,6,0.700532,1.065551,-0.380566,1.394820,0.500000,6.400000
7,7,0.878464,-1.419465,-0.792373,0.563178,0.500000,6.400000
0,0,-1.135116,1.053760,-1.379067,-0.143672,0.500000,6.500000
1,1,1.987470,0.402005,-0.505325,-0.903141,0.500000,6.500000
2,2,-0.461372,2.147260,-0.799842,-0.546414,0.500000,6.500000
3,3,-0.281513,-1.847662,1.122653,-1.058122,0.500000,6.500000
4,4,-0.995895,0.027362,1.930157,0.420424,0.500000,6.500000
5,5,-1.677763,-1.457252,0.555709,-0.065025,0.500000,6.500000
6,6,0.664994,1.217132,-0.355383,1.515800,0.500000,6.500000
7,7,0.818714,-1.344896,-0.597499,0.745690,0.500000,6.500000
0,0,-1.270240,1.044560,-1.351246,-0.091997,0.500000,6.600000
1,1,1.914238,0.274750,-0.732320,-1.272552,0.500000,6.600000
2,2,-0.532118,2.038515,-0.707466,-1.087448,0.500000,6.600000
3,3,-0.198583,-1.930225,0.829300,-0.825627,0.500000,6.600000
4,4,-0.820137,0.085220,1.757580,0.578575,0.500000,6.600000
5,5,-1.661018,-1.414242,0.167449,0.430100,0.500000,6.600000
6,6,0.627713,1.360675,-0.372805,1.435435,0.500000,6.600000
7,7,0.772558,-1.307007,-0.461552,0.378897,0.500000,6.600000
0,0,-1.421954,1.031149,-1.517136,-0.134112,0.500000,6.700000
1,1,1.864108,0.189450,-0.501306,-0.852997,0.500000,6.700000
2,2,-0.595436,1.985257,-0.633176,-0.532585,0.500000,6.700000
3,3,-0.079713,-1.995614,1.188703,-0.653888,0.500000,6.700000
4,4,-0.660807,0.140525,1.593302,0.553051,0.500000,6.700000
5,5,-1.621086,-1.422382,0.399316,-0.081402,0.500000,6.700000
6,6,0.610440,1.499617,-0.172738,1.389424,0.500000,6.700000
7,7,0.711095,-1.227676,-0.614638,0.793309,0.500000,6.700000
0,0,-1.567655,1.008192,-1.457014,-0.229570,0.500000,6.800000
1,1,1.817679,0.054626,-0.464287,-1.348244,0.500000,6.800000
2,2,-0.646023,1.900562,-0.505877,-0.846951,0.500000,6.800000
3,3,0.015194,-2.064035,0.949064,-0.684211,0.500000,6.800000
4,4,-0.516487,0.190702,1.443198,0.501774,0.500000,6.800000
5,5,-1.581850,-1.400762,0.392363,0.216198,0.500000,6.800000
6,6,0.595913,1.626180,-0.145267,1.265630,0.500000,6.800000
7,7,0.671936,-1.130972,-0.391590,0.967040,0.500000,6.800000
0,0,-1.712694,0.987366,-1.450382,-0.208263,0.500000,6.900000
1,1,1.765259,-0.085898,-0.524200,-1.405241,0.500000,6.900000
2,2,-0.694245,1.820101,-0.482213,-0.804610,0.500000,6.900000
3,3,0.128409,-2.143599,1.132150,-0.795637,0.500000,6.900000
4,4,-0.372620,0.251003,1.438667,0.603011,0.500000,6.900000
5,5,-1.536083,-1.371721,0.457671,0.290413,0.500000,6.900000
6,6,0.585149,1.765236,-0.107639,1.390554,0.500000,6.900000
7,7,0.625667,-1.039922,-0.462681,0.910502,0.500000,6.900000
0,0,-1.864765,0.960757,-1.520715,-0.266083,0.500000,7.000000
1,1,1.708763,-0.210653,-0.564960,-1.247548,0.500000,7.000000
2,2,-0.745548,1.716502,-0.513033,-1.035988,0.500000,7.000000
3,3,0.242983,-2.228468,1.145743,-0.848690,0.500000,7.000000
4,4,-0.210047,0.312440,1.625729,0.614368,0.500000,7.000000
5,5,-1.477888,-1.377204,0.581946,-0.054835,0.500000,7.000000
6,6,0.556168,1.900641,-0.289811,1.354052,0.500000,7.000000
7,7,0.564764,-0.953065,-0.609034,0.868562,0.500000,7.000000
0,0,-2.009891,0.960727,-1.451261,-0.000305,0.500000,7.100000
1,1,1.656883,-0.358032,-0.518800,-1.473789,0.500000,7.100000
2,2,-0.794914,1.622574,-0.493661,-0.939278,0.500000,7.100000
3,3,0.342854,-2.296801,0.998714,-0.683335,0.500000,7.100000
4,4,-0.043934,0.334742,1.661137,0.223021,0.500000,7.100000
5,5,-1.410220,-1.338153,0.676680,0.390510,0.500000,7.100000
6,6,0.512504,2.050537,-0.436635,1.498957,0.500000,7.100000
7,7,0.517765,-0.890166,-0.469991,0.628998,0.500000,7.100000
0,0,-2.161701,0.917610,-1.518093,-0.431165,0.500000,7.200000
1,1,1.582434,-0.449941,-0.744488,-0.919092,0.500000,7.200000
2,2,-0.831961,1.488390,-0.370469,-1.341837,0.500000,7.200000
3,3,0.468238,-2.363788,1.253837,-0.669871,0.500000,7.200000
4,4,0.087390,0.386286,1.313231,0.515444,0.500000,7.200000
5,5,-1.374622,-1.301200,0.355982,0.369530,0.500000,7.200000
6,6,0.465805,2.184104,-0.466994,1.335671,0.500000,7.200000
7,7,0.449871,-0.804012,-0.678940,0.861538,0.500000,7.200000
0,0,-2.325462,0.890161,-1.637618,-0.274494,0.500000,7.300000
1,1,1.530854,-0.532044,-0.515801,-0.821031,0.500000,7.300000
2,2,-0.909540,1.361316,-0.775790,-1.270739,0.500000,7.300000
3,3,0.601768,-2.429011,1.335304,-0.652227,0.500000,7.300000
4,4,0.217383,0.420572,1.299934,0.342860,0.500000,7.300000
5,5,-1.313419,-1.303797,0.612027,-0.025964,0.500000,7.300000
6,6,0.450536,2.334027,-0.152692,1.499233,0.500000,7.300000
7,7,0.397306,-0.734433,-0.525651,0.695790,0.500000,7.300000
0,0,-2.452882,0.862563,-1.274191,-0.275977,0.500000,7.400000
1,1,1.493704,-0.620764,-0.371499,-0.887197,0.500000,7.400000
2,2,-0.979778,1.245354,-0.702385,-1.159622,0.500000,7.400000
3,3,0.723969,-2.482066,1.222011,-0.530546,0.500000,7.400000
4,4,0.326479,0.429120,1.090962,0.085474,0.500000,7.400000
5,5,-1.261420,-1.309864,0.519989,-0.060673,0.500000,7.400000
6,6,0.459582,2.494483,0.090459,1.604563,0.500000,7.400000
7,7,0.313110,-0.671201,-0.841956,0.632318,0.500000,7.400000
0,0,-2.578660,0.845159,-1.257781,-0.174046,0.500000,7.500000
1,1,1.472080,-0.717738,-0.216245,-0.969746,0.500000,7.500000
2,2,-1.042673,1.099655,-0.628943,-1.456992,0.500000,7.500000
3,3,0.841398,-2.551662,1.174289,-0.695969,0.500000,7.500000
4,4,0.448137,0.405734,1.216578,-0.233861,0.500000,7.500000
5,5,-1.213066,-1.303216,0.483544,0.066484,0.500000,7.500000
6,6,0.485029,2.647883,0.254471,1.533997,0.500000,7.500000
7,7,0.274214,-0.629308,-0.388960,0.418929,0.500000,7.500000
0,0,-2.715702,0.844285,-1.370422,-0.008738,0.500000,7.600000
1,1,1.438127,-0.792658,-0.339524,-0.749197,0.500000,7.600000
2,2,-1.079405,0.984727,-0.367325,-1.149284,0.500000,7.600000
3,3,0.959109,-2.651074,1.177104,-0.994115,0.500000,7.600000
4,4,0.603514,0.357103,1.553769,-0.486304,0.500000,7.600000
5,5,-1.120965,-1.302090,0.921006,0.011251,0.500000,7.600000
6,6,0.466837,2.771778,-0.181919,1.238951,0.500000,7.600000
7,7,0.229050,-0.574001,-0.451641,0.553070,0.500000,7.600000
0,0,-2.846394,0.821877,-1.306921,-0.224080,0.500000,7.700000
1,1,1.399352,-0.920836,-0.387747,-1.281778,0.500000,7.700000
2,2,-1.124605,0.861022,-0.451996,-1.237050,0.500000,7.700000
3,3,1.081382,-2.728695,1.222727,-0.776207,0.500000,7.700000
4,4,0.711355,0.351966,1.078412,-0.051377,0.500000,7.700000
5,5,-1.050663,-1.281573,0.703026,0.205178,0.500000,7.700000
6,6,0.446259,2.910758,-0.205785,1.389797,0.500000,7.700000
7,7,0.172110,-0.519661,-0.569403,0.543398,0.500000,7.700000
0,0,-2.998086,0.794737,-1.516924,-0.271396,0.500000,7.800000
1,1,1.311910,-1.051378,-0.874424,-1.305419,0.500000,7.800000
2,2,-1.147611,0.742037,-0.230062,-1.189847,0.500000,7.800000
3,3,1.215470,-2.773953,1.340888,-0.452585,0.500000,7.800000
4,4,0.816806,0.327876,1.054510,-0.240893,0.500000,7.800000
5,5,-0.969479,-1.293927,0.811842,-0.123540,0.500000,7.800000
6,6,0.437791,3.054389,-0.084679,1.436310,0.500000,7.800000
7,7,0.115988,-0.414204,-0.561221,1.054575,0.500000,7.800000
0,0,-3.111677,0.776615,-1.135904,-0.181223,0.500000,7.900000
1,1,1.256369,-1.194670,-0.555412,-1.432925,0.500000,7.900000
2,2,-1.212456,0.619566,-0.648447,-1.224712,0.500000,7.900000
3,3,1.340457,-2.836230,1.249863,-0.622772,0.500000,7.900000
4,4,0.935689,0.329186,1.188826,0.013100,0.500000,7.900000
5,5,-0.888297,-1.299180,0.811818,-0.052537,0.500000,7.900000
6,6,0.444273,3.200218,0.064825,1.458290,0.500000,7.900000
7,7,0.051635,-0.304194,-0.643523,1.100098,0.500000,7.900000
0,0,-3.262040,0.754191,-1.503634,-0.224241,0.500000,8.000000
1,1,1.198495,-1.307870,-0.578736,-1.131992,0.500000,8.000000
2,2,-1.237554,0.480701,-0.250981,-1.388649,0.500000,8.000000
3,3,1.433675,-2.900631,0.932184,-0.644010,0.500000,8.000000
4,4,1.056621,0.342260,1.209325,0.130741,0.500000,8.000000
5,5,-0.801469,-1.291151,0.868277,0.080288,0.500000,8.000000
6,6,0.463892,3.337329,0.196187,1.371116,0.500000,8.000000
7,7,-0.018511,-0.203984,-0.701462,1.002099,0.500000,8.000000
0,0,-3.394040,0.738069,-1.320005,-0.161220,0.500000,8.100000
1,1,1.143342,-1.399431,-0.551537,-0.915609,0.500000,8.100000
2,2,-1.282333,0.379301,-0.447786,-1.013995,0.500000,8.100000
3,3,1.527365,-2.982041,0.936896,-0.814098,0.500000,8.100000
4,4,1.153591,0.348883,0.969701,0.066227,0.500000,8.100000
5,5,-0.711223,-1.248046,0.902464,0.431054,0.500000,8.100000
6,6,0.468815,3.434074,0.049232,0.967448,0.500000,8.100000
7,7,-0.073713,-0.134795,-0.552025,0.691893,0.500000,8.100000
0,0,-3.544466,0.734325,-1.504257,-0.037440,0.500000,8.200000
1,1,1.081431,-1.470222,-0.619110,-0.707917,0.500000,8.200000
2,2,-1.316254,0.254074,-0.339215,-1.252272,0.500000,8.200000
3,3,1.652604,-3.080533,1.252394,-0.984917,0.500000,8.200000
4,4,1.286081,0.364691,1.324898,0.158082,0.500000,8.200000
5,5,-0.620342,-1.178640,0.908809,0.694062,0.500000,8.200000
6,6,0.456362,3.549021,-0.124531,1.149471,0.500000,8.200000
7,7,-0.136632,-0.043126,-0.629191,0.916686,0.500000,8.200000
0,0,-3.669159,0.713523,-1.246924,-0.208019,0.500000,8.300000
1,1,1.008395,-1.526235,-0.730351,-0.560123,0.500000,8.300000
2,2,-1.353398,0.093854,-0.371437,-1.602200,0.500000,8.300000
3,3,1.774493,-3.170583,1.218887,-0.900506,0.500000,8.300000
4,4,1.416124,0.389347,1.300432,0.246555,0.500000,8.300000
5,5,-0.544221,-1.090082,0.761204,0.885581,0.500000,8.300000
6,6,0.455614,3.673043,-0.007482,1.240216,0.500000,8.300000
7,7,-0.226005,0.034380,-0.893725,0.775065,0.500000,8.300000
0,0,-3.821596,0.686095,-1.524375,-0.274276,0.500000,8.400000
1,1,0.943049,-1.588392,-0.653466,-0.621578,0.500000,8.400000
2,2,-1.364060,-0.053527,-0.106620,-1.473812,0.500000,8.400000
3,3,1.887034,-3.232014,1.125414,-0.614304,0.500000,8.400000
4,4,1.526651,0.411199,1.105268,0.218526,0.500000,8.400000
5,5,-0.470023,-0.981295,0.741985,1.087869,0.500000,8.400000
6,6,0.443603,3.813104,-0.120109,1.400607,0.500000,8.400000
7,7,-0.306306,0.100404,-0.803006,0.660231,0.500000,8.400000
0,0,-3.949377,0.662815,-1.277804,-0.232809,0.500000,8.500000
1,1,0.914633,-1.632854,-0.284163,-0.444613,0.500000,8.500000
2,2,-1.388125,-0.201174,-0.240654,-1.476465,0.500000,8.500000
3,3,1.977153,-3.292800,0.901188,-0.607859,0.500000,8.500000
4,4,1.636176,0.412525,1.095249,0.013253,0.500000,8.500000
5,5,-0.376579,-0.899462,0.934443,0.818326,0.500000,8.500000
6,6,0.409633,3.949216,-0.339701,1.361128,0.500000,8.500000
7,7,-0.395218,0.204001,-0.889128,1.035973,0.500000,8.500000
0,0,-4.096245,0.644376,-1.468686,-0.184384,0.500000,8.600000
1,1,0.872112,-1.678031,-0.425208,-0.451776,0.500000,8.600000
2,2,-1.381432,-0.321203,0.066935,-1.200292,0.500000,8.600000
3,3,2.075697,-3.357714,0.985440,-0.649139,0.500000,8.600000
4,4,1.742058,0.419955,1.058823,0.074298,0.500000,8.600000
5,5,-0.282214,-0.813406,0.943647,0.860565,0.500000,8.600000
6,6,0.352037,4.083971,-0.575953,1.347544,0.500000,8.600000
7,7,-0.506124,0.280535,-1.109055,0.765344,0.500000,8.600000
0,0,-4.241594,0.613159,-1.453490,-0.312172,0.500000,8.700000
1,1,0.820040,-1.696850,-0.520715,-0.188189,0.500000,8.700000
2,2,-1.368134,-0.468938,0.132979,-1.477351,0.500000,8.700000
3,3,2.184234,-3.433532,1.085368,-0.758186,0.500000,8.700000
4,4,1.869488,0.416656,1.274299,-0.032988,0.500000,8.700000
5,5,-0.199870,-0.701263,0.823439,1.121431,0.500000,8.700000
6,6,0.321049,4.225963,-0.309887,1.419927,0.500000,8.700000
7,7,-0.615170,0.366185,-1.090458,0.856492,0.500000,8.700000
0,0,-4.398423,0.572943,-1.568284,-0.402164,0.500000,8.800000
1,1,0.772418,-1.726970,-0.476227,-0.301197,0.500000,8.800000
2,2,-1.351297,-0.594982,0.168366,-1.260442,0.500000,8.800000
3,3,2.282784,-3.524291,0.985506,-0.907584,0.500000,8.800000
4,4,1.981025,0.398162,1.115368,-0.184942,0.500000,8.800000
5,5,-0.114339,-0.589766,0.855306,1.114970,0.500000,8.800000
6,6,0.318825,4.369610,-0.022238,1.436462,0.500000,8.800000
7,7,-0.716865,0.442412,-1.016954,0.762279,0.500000,8.800000
0,0,-4.538148,0.524760,-1.397258,-0.481827,0.500000,8.900000
1,1,0.729426,-1.739816,-0.429915,-0.128463,0.500000,8.900000
2,2,-1.327368,-0.730534,0.239295,-1.355515,0.500000,8.900000
3,3,2.394086,-3.611535,1.113016,-0.872442,0.500000,8.900000
4,4,2.084581,0.406678,1.035562,0.085162,0.500000,8.900000
5,5,-0.029373,-0.479759,0.849664,1.100065,0.500000,8.900000
6,6,0.337034,4.522658,0.182095,1.530487,0.500000,8.900000
7,7,-0.822995,0.531235,-1.061298,0.888230,0.500000,8.900000
0,0,-4.676092,0.474880,-1.379437,-0.498802,0.500000,9.000000
1,1,0.673399,-1.745133,-0.560271,-0.053172,0.500000,9.000000
2,2,-1.313321,-0.852559,0.140468,-1.220255,0.500000,9.000000
3,3,2.492595,-3.708890,0.985095,-0.973549,0.500000,9.000000
4,4,2.217190,0.413450,1.326090,0.067718,0.500000,9.000000
5,5,0.073231,-0.380560,1.026037,0.991995,0.500000,9.000000
6,6,0.343272,4.659517,0.062371,1.368582,0.500000,9.000000
7,7,-0.898194,0.630127,-0.751996,0.988915,0.500000,9.000000
0,0,-4.811575,0.429928,-1.354829,-0.449522,0.500000,9.100000
1,1,0.637277,-1.756706,-0.361223,-0.115722,0.500000,9.100000
2,2,-1.288826,-0.988504,0.244946,-1.359448,0.500000,9.100000
3,3,2.591336,-3.783891,0.987408,-0.750011,0.500000,9.100000
4,4,2.329059,0.432257,1.118685,0.188077,0.500000,9.100000
5,5,0.141992,-0.288032,0.687610,0.925275,0.500000,9.100000
6,6,0.338867,4.779615,-0.044050,1.200980,0.500000,9.100000
7,7,-0.980887,0.694433,-0.826928,0.643057,0.500000,9.100000
0,0,-4.957430,0.393007,-1.458552,-0.369208,0.500000,9.200000
1,1,0.574916,-1.763960,-0.623605,-0.072546,0.500000,9.200000
2,2,-1.279390,-1.143623,0.094359,-1.551193,0.500000,9.200000
3,3,2.711693,-3.876445,1.203565,-0.925538,0.500000,9.200000
4,4,2.433838,0.431317,1.047794,-0.009406,0.500000,9.200000
5,5,0.248716,-0.178844,1.067244,1.091883,0.500000,9.200000
6,6,0.334072,4.918962,-0.047941,1.393473,0.500000,9.200000
7,7,-1.083143,0.762490,-1.022553,0.680576,0.500000,9.200000
0,0,-5.119324,0.350820,-1.618941,-0.421870,0.500000,9.300000
1,1,0.476628,-1.792850,-0.982882,-0.288902,0.500000,9.300000
2,2,-1.246144,-1.292913,0.332458,-1.492898,0.500000,9.300000
3,3,2.818674,-3.967227,1.069811,-0.907822,0.500000,9.300000
4,4,2.551435,0.401678,1.175963,-0.296385,0.500000,9.300000
5,5,0.368016,-0.094833,1.192996,0.840105,0.500000,9.300000
6,6,0.323412,5.059049,-0.106605,1.400868,0.500000,9.300000
7,7,-1.196254,0.865296,-1.131110,1.028057,0.500000,9.300000
0,0,-5.275000,0.337890,-1.556758,-0.129302,0.500000,9.400000
1,1,0.428618,-1.785725,-0.480098,0.071254,0.500000,9.400000
2,2,-1.233545,-1.462209,0.125996,-1.692960,0.500000,9.400000
3,3,2.940844,-4.056248,1.221698,-0.890210,0.500000,9.400000
4,4,2.677215,0.404814,1.257808,0.031363,0.500000,9.400000
5,5,0.469110,-0.019581,1.010947,0.752519,0.500000,9.400000
6,6,0.307049,5.199503,-0.163630,1.404543,0.500000,9.400000
7,7,-1.289060,0.955769,-0.928067,0.904735,0.500000,9.400000
0,0,-5.423429,0.326322,-1.484291,-0.115676,0.500000,9.500000
1,1,0.361389,-1.810213,-0.672289,-0.244883,0.500000,9.500000
2,2,-1.224040,-1.593388,0.095050,-1.311789,0.500000,9.500000
3,3,3.054291,-4.150058,1.134473,-0.938104,0.500000,9.500000
4,4,2.787410,0.388674,1.101950,-0.161404,0.500000,9.500000
5,5,0.563981,0.085543,0.948705,1.051244,0.500000,9.500000
6,6,0.289909,5.322691,-0.171398,1.231879,0.500000,9.500000
7,7,-1.365629,1.045696,-0.765682,0.899262,0.500000,9.500000
0,0,-5.551491,0.322827,-1.280615,-0.034956,0.500000,9.600000
1,1,0.339679,-1.854785,-0.217104,-0.445720,0.500000,9.600000
2,2,-1.204151,-1.737687,0.198887,-1.442994,0.500000,9.600000
3,3,3.173451,-4.220109,1.191602,-0.700506,0.500000,9.600000
4,4,2.892733,0.373921,1.053226,-0.147535,0.500000,9.600000
5,5,0.647825,0.189963,0.838442,1.044200,0.500000,9.600000
6,6,0.255849,5.476645,-0.340603,1.539543,0.500000,9.600000
7,7,-1.452285,1.130618,-0.866562,0.849228,0.500000,9.600000
0,0,-5.692753,0.317622,-1.412624,-0.052049,0.500000,9.700000
1,1,0.280595,-1.890272,-0.590834,-0.354868,0.500000,9.700000
2,2,-1.172121,-1.867604,0.320300,-1.299171,0.500000,9.700000
3,3,3.288772,-4.275024,1.153212,-0.549153,0.500000,9.700000
4,4,3.008368,0.356056,1.156352,-0.178643,0.500000,9.700000
